,0,1,2
389,com.example.babiescare._HomeScreen.Activity_CreateChild,6,2
390,com.example.babiescare._HomeScreen.Activity_CreateChild,6,2
391,com.example.babiescare._HomeScreen.Activity_CreateChild,6,2
392,com.example.babiescare._HomeScreen.Activity_CreateChild,1,0
393,com.example.babiescare._HomeScreen.Activity_CreateChild,6,2
394,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
395,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
396,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
397,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
398,com.example.babiescare.MainMenu.Main_SplashScreenActivity,0,0
399,com.example.babiescare.MainMenu.MainMenuSlidingActivity,0,0
400,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
401,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
402,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
403,com.example.babiescare._HomeScreen.Activity_CreateChild,2,0
404,com.example.babiescare._HomeScreen.Activity_CreateChild,2,0
405,com.example.babiescare.MainMenu.MainMenuSlidingActivity,0,0
406,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
407,com.example.babiescare._HomeScreen.Activity_AddParent,4,1
408,com.example.babiescare._HomeScreen.Activity_AddParent,4,1
409,com.example.babiescare._HomeScreen.Activity_AddParent,4,1
410,com.example.babiescare._HomeScreen.Activity_AddParent,4,1
411,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
412,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
413,com.example.babiescare._HomeScreen.Activity_CreateChild,1,0
414,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
415,com.example.babiescare._HomeScreen.Activity_CreateChild,2,0
416,com.example.babiescare._HomeScreen.Activity_CreateChild,2,0
417,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
418,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
419,com.example.babiescare._HomeScreen.Activity_CreateChild,13,0
420,com.example.babiescare.MainMenu.Main_SplashScreenActivity,0,0
421,com.example.babiescare.MainMenu.MainMenuSlidingActivity,0,0
422,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
423,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
424,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
425,com.example.babiescare._HomeScreen.Activity_AddParent,4,1
